"","subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"3042","subj008",5,42,"word_reading_cong","red","red",732,"200.151.46.255",3.74533805530518,-137.379625998437,"Chrome","Windows","832x676","Desktop","Agent5946",3819,0,0
"3043","subj008",5,43,"ink_naming_incong","yellow","yellow",1103,"196.50.3.61",-15.853122244589,-57.1065524686128,"Chrome","Windows","240x20","Desktop","Agent3625",9221,0,0
"3044","subj008",5,44,"word_reading_cong","yellow","yellow",681,"214.107.223.193",-86.3919125497341,49.6767158154398,"Chrome","Windows","280x751","Desktop","Agent1656",8764,0,0
"3045","subj008",5,45,"word_reading_cong","green","green",815,"219.117.222.182",8.16622439771891,102.038438189775,"Chrome","Windows","107x378","Desktop","Agent6807",2735,0,0
"3046","subj008",5,46,"ink_naming_incong","yellow","yellow",1153,"214.6.176.114",-11.614187322557,-172.094264701009,"Chrome","Windows","599x667","Desktop","Agent9745",757,0,0
"3047","subj008",5,47,"ink_naming_cong","red",NA,NA,"222.219.249.129",24.5564453769475,165.352458329871,"Chrome","Windows","261x150","Desktop","Agent1132",2837,0,0
"3048","subj008",5,48,"word_reading_incong","green","green",774,"204.28.41.231",63.7875748705119,-177.336176773533,"Chrome","Windows","611x396","Desktop","Agent6325",1258,0,0
"3049","subj008",5,49,"word_reading_cong","green","green",668,"214.113.36.65",-89.7517923591658,127.249005027115,"Chrome","Windows","959x635","Desktop","Agent8231",8225,0,0
"3050","subj008",5,50,"ink_naming_incong","red","red",1069,"207.21.13.62",46.4033787371591,-108.666214384139,"Chrome","Windows","1x580","Desktop","Agent9309",964,0,0
"3051","subj008",6,1,"word_reading_incong","red","red",889,"203.188.84.249",13.9844491844997,-27.8485779091716,"Chrome","Windows","839x567","Desktop","Agent6123",4717,0,0
"3052","subj008",6,2,"ink_naming_cong","blue","blue",952,"208.4.184.77",68.0175393540412,-102.885907357559,"Chrome","Windows","676x272","Desktop","Agent7077",5996,0,0
"3053","subj008",6,3,"word_reading_incong","green","green",754,"216.107.251.6",-88.4833325073123,-61.4048303849995,"Chrome","Windows","55x114","Desktop","Agent4294",9410,0,0
"3054","subj008",6,4,"ink_naming_cong","red","red",933,"198.34.50.195",-49.6125822281465,-8.61356908455491,"Chrome","Windows","780x311","Desktop","Agent6433",4323,0,0
"3055","subj008",6,5,"ink_naming_cong","yellow","yellow",1021,"214.44.182.81",-46.6185214463621,91.8347305431962,"Chrome","Windows","521x165","Desktop","Agent2464",5808,0,0
"3056","subj008",6,6,"ink_naming_cong","blue","blue",1081,"220.164.153.232",89.7397289564833,-36.7149095702916,"Chrome","Windows","108x629","Desktop","Agent4867",2631,0,0
"3057","subj008",6,7,"word_reading_cong","yellow","yellow",812,"220.190.168.31",10.4776710318401,-98.4732670895755,"Chrome","Windows","656x632","Desktop","Agent9329",6477,0,0
"3058","subj008",6,8,"ink_naming_incong","red","red",1063,"209.73.76.214",-27.3476257128641,27.5506633613259,"Chrome","Windows","834x342","Desktop","Agent3929",9711,0,0
"3059","subj008",6,9,"word_reading_cong","yellow","yellow",728,"213.49.69.214",7.63170012272894,-66.6948294360191,"Chrome","Windows","310x726","Desktop","Agent8775",3505,0,0
"3060","subj008",6,10,"ink_naming_incong","blue",NA,NA,"194.240.224.167",68.5741238761693,-20.162774194032,"Chrome","Windows","196x660","Desktop","Agent3019",5525,0,0
"3061","subj008",6,11,"word_reading_cong","red","red",717,"196.14.92.160",6.49896377697587,136.626417366788,"Chrome","Windows","104x577","Desktop","Agent2207",274,0,0
"3062","subj008",6,12,"word_reading_cong","yellow","yellow",898,"199.228.122.101",84.3386941635981,103.916988149285,"Chrome","Windows","858x229","Desktop","Agent9801",4158,0,0
"3063","subj008",6,13,"ink_naming_cong","yellow","yellow",982,"217.50.251.59",5.12614566832781,-21.2443587183952,"Chrome","Windows","2x361","Desktop","Agent7652",8747,0,0
"3064","subj008",6,14,"ink_naming_cong","yellow","yellow",924,"196.1.57.121",-0.853185709565878,115.830681240186,"Chrome","Windows","510x496","Desktop","Agent8910",923,0,0
"3065","subj008",6,15,"ink_naming_incong","yellow","yellow",1156,"208.109.128.215",75.5511785438284,-32.8596915118396,"Chrome","Windows","620x117","Desktop","Agent6196",9405,0,0
"3066","subj008",6,16,"ink_naming_incong","green","green",1285,"220.26.26.218",8.3285675290972,45.5488984845579,"Chrome","Windows","677x449","Desktop","Agent5253",1801,0,0
"3067","subj008",6,17,"ink_naming_cong","green","green",959,"195.168.189.223",44.618067308329,155.820682765916,"Chrome","Windows","937x167","Desktop","Agent1439",1754,0,0
"3068","subj008",6,18,"ink_naming_incong","yellow","yellow",1328,"213.193.89.244",-58.2478932570666,-76.6863744333386,"Chrome","Windows","999x273","Desktop","Agent1401",838,0,0
"3069","subj008",6,19,"ink_naming_cong","red","red",928,"222.252.65.60",-64.1440775385126,-68.8422100804746,"Chrome","Windows","368x460","Desktop","Agent2099",6307,0,0
"3070","subj008",6,20,"ink_naming_incong","yellow","yellow",1234,"215.129.101.24",-23.5037078848109,57.5595852825791,"Chrome","Windows","913x265","Desktop","Agent5890",9242,0,0
"3071","subj008",6,21,"word_reading_incong","green","green",835,"194.129.214.43",-48.0921652587131,-97.89910110645,"Chrome","Windows","156x597","Desktop","Agent3198",9331,0,0
"3072","subj008",6,22,"word_reading_incong","green","green",762,"195.45.69.63",-49.8132796492428,147.663730680943,"Chrome","Windows","210x46","Desktop","Agent4178",9663,0,0
"3073","subj008",6,23,"ink_naming_incong","red","red",1145,"202.140.174.142",-68.7537605082616,-122.239989330992,"Chrome","Windows","309x585","Desktop","Agent2921",3480,0,0
"3074","subj008",6,24,"word_reading_cong","green","green",754,"212.57.42.108",23.6082087596878,-47.9383416194469,"Chrome","Windows","297x571","Desktop","Agent6252",1919,0,0
"3075","subj008",6,25,"word_reading_cong","blue","blue",707,"213.3.29.143",-0.0652654375880957,115.409575514495,"Chrome","Windows","973x69","Desktop","Agent8501",9101,0,0
"3076","subj008",6,26,"ink_naming_cong","blue","blue",893,"197.111.37.208",-33.7537438608706,-26.4819390233606,"Chrome","Windows","647x628","Desktop","Agent6344",5784,0,0
"3077","subj008",6,27,"word_reading_cong","red","red",763,"201.16.177.113",-18.3379490068182,13.2141065597534,"Chrome","Windows","217x365","Desktop","Agent6181",2367,0,0
"3078","subj008",6,28,"ink_naming_incong","blue","blue",1281,"219.179.56.115",-89.2807141458616,16.4633857738227,"Chrome","Windows","904x46","Desktop","Agent2021",2431,0,0
"3079","subj008",6,29,"ink_naming_cong","blue","blue",970,"200.151.139.204",-84.921826897189,49.9688202794641,"Chrome","Windows","67x626","Desktop","Agent3850",4182,0,0
"3080","subj008",6,30,"word_reading_incong","red",NA,NA,"192.152.166.124",-87.2124946676195,49.8125531896949,"Chrome","Windows","575x670","Desktop","Agent6531",587,0,0
"3081","subj008",6,31,"ink_naming_cong","red","red",945,"206.208.112.209",-72.7278296370059,2.16292832046747,"Chrome","Windows","594x609","Desktop","Agent6762",1935,0,0
"3082","subj008",6,32,"word_reading_incong","green","green",795,"208.155.22.39",-89.5528528327122,-36.6825615428388,"Chrome","Windows","1012x88","Desktop","Agent4210",992,0,0
"3083","subj008",6,33,"ink_naming_cong","red","red",969,"193.213.233.115",-48.1159523455426,-95.3171738516539,"Chrome","Windows","929x260","Desktop","Agent9724",2030,0,0
"3084","subj008",6,34,"word_reading_incong","green","green",548,"208.113.144.93",12.3500238731503,96.1706948373467,"Chrome","Windows","74x663","Desktop","Agent4412",4128,0,0
"3085","subj008",6,35,"ink_naming_incong","yellow","yellow",1096,"207.188.113.110",61.9745426857844,-3.88687642291188,"Chrome","Windows","53x587","Desktop","Agent5091",3821,0,0
"3086","subj008",6,36,"word_reading_incong","blue","blue",664,"207.66.196.154",84.8395492555574,120.211202390492,"Chrome","Windows","515x622","Desktop","Agent3988",2505,0,0
"3087","subj008",6,37,"word_reading_cong","green","green",654,"194.110.169.18",88.1126650935039,55.0506421085447,"Chrome","Windows","225x325","Desktop","Agent6463",8724,0,0
"3088","subj008",6,38,"ink_naming_cong","red","red",1048,"204.207.150.12",84.2670298973098,-176.570964334533,"Chrome","Windows","193x715","Desktop","Agent9362",1886,0,0
"3089","subj008",6,39,"ink_naming_incong","red","red",1131,"207.46.205.127",-64.319542623125,129.791864817962,"Chrome","Windows","778x750","Desktop","Agent1907",3587,0,0
"3090","subj008",6,40,"ink_naming_incong","blue","blue",1230,"208.141.120.140",17.9144194442779,-45.7585625723004,"Chrome","Windows","423x734","Desktop","Agent7388",1911,0,0
"3091","subj008",6,41,"ink_naming_cong","blue","blue",990,"219.152.251.154",-42.6723451120779,117.061257530004,"Chrome","Windows","481x103","Desktop","Agent1373",4120,0,0
"3092","subj008",6,42,"word_reading_incong","green","green",862,"202.108.1.174",-86.5243562171236,84.7325186803937,"Chrome","Windows","249x608","Desktop","Agent7478",6124,0,0
"3093","subj008",6,43,"word_reading_incong","yellow","yellow",724,"198.232.223.182",28.910666462034,172.860468635336,"Chrome","Windows","500x312","Desktop","Agent1381",7678,0,0
"3094","subj008",6,44,"word_reading_cong","yellow","yellow",653,"212.60.123.165",60.4015277232975,-137.101241033524,"Chrome","Windows","879x761","Desktop","Agent1625",2135,0,0
"3095","subj008",6,45,"word_reading_cong","green","green",608,"210.84.3.174",25.0932783633471,-165.723396185786,"Chrome","Windows","125x223","Desktop","Agent3671",3822,0,0
"3096","subj008",6,46,"word_reading_incong","green","green",923,"207.201.145.11",66.7503667948768,-92.9467994626611,"Chrome","Windows","364x582","Desktop","Agent4256",7452,0,0
"3097","subj008",6,47,"ink_naming_cong","green","green",4692,"206.141.222.194",25.7712834281847,82.4265284556895,"Chrome","Windows","837x760","Desktop","Agent5235",1317,0,0
"3098","subj008",6,48,"word_reading_incong","red","red",736,"219.32.156.48",9.35130212455988,81.6390696913004,"Chrome","Windows","676x162","Desktop","Agent4945",195,0,0
"3099","subj008",6,49,"word_reading_incong","yellow","yellow",815,"215.32.71.146",9.69492855481803,-131.426617652178,"Chrome","Windows","374x750","Desktop","Agent7840",8599,0,0
"3100","subj008",6,50,"ink_naming_cong","green","green",1047,"223.236.118.45",37.7854364365339,-79.7280149627477,"Chrome","Windows","664x651","Desktop","Agent2708",7789,0,0
"3101","subj008",7,1,"word_reading_cong","green","green",861,"214.108.17.232",70.8240437787026,-38.0291691888124,"Chrome","Windows","508x718","Desktop","Agent9861",3085,0,0
"3102","subj008",7,2,"ink_naming_incong","blue","green",1263,"196.41.22.145",-2.67776463646442,74.9927411600947,"Chrome","Windows","421x331","Desktop","Agent1444",7735,0,0
"3103","subj008",7,3,"ink_naming_incong","red","red",1035,"198.9.241.164",81.6647059936076,52.80452683568,"Chrome","Windows","977x379","Desktop","Agent5684",1988,0,0
"3104","subj008",7,4,"word_reading_cong","blue","blue",599,"202.149.57.36",19.6845315909013,-49.8169016372412,"Chrome","Windows","747x95","Desktop","Agent9858",5515,0,0
"3105","subj008",7,5,"word_reading_incong","blue","blue",821,"210.122.12.31",26.8512900173664,24.180173529312,"Chrome","Windows","364x630","Desktop","Agent3903",7915,0,0
"3106","subj008",7,6,"word_reading_cong","yellow","yellow",869,"206.123.185.126",-62.9656031168997,-28.5349129512906,"Chrome","Windows","133x424","Desktop","Agent1772",1216,0,0
"3107","subj008",7,7,"ink_naming_incong","blue","blue",1133,"212.214.61.113",85.5305007565767,-105.133037259802,"Chrome","Windows","763x631","Desktop","Agent6077",7224,0,0
"3108","subj008",7,8,"word_reading_incong","yellow","yellow",623,"206.90.142.36",-23.7104418687522,-23.6845695320517,"Chrome","Windows","589x727","Desktop","Agent9837",940,0,0
"3109","subj008",7,9,"ink_naming_incong","blue","blue",1076,"218.41.52.4",-21.0377739742398,101.406124010682,"Chrome","Windows","819x76","Desktop","Agent4779",7990,0,0
"3110","subj008",7,10,"word_reading_cong","blue","blue",628,"222.206.54.163",32.6331140007824,-168.737617414445,"Chrome","Windows","475x764","Desktop","Agent8355",6270,0,0
"3111","subj008",7,11,"ink_naming_incong","green","blue",1095,"192.236.43.16",-7.11851822678,-103.545847618952,"Chrome","Windows","819x401","Desktop","Agent6629",8790,0,0
"3112","subj008",7,12,"word_reading_incong","green","green",784,"200.139.69.177",4.59328650031239,-75.5750618129969,"Chrome","Windows","43x93","Desktop","Agent7110",4670,0,0
"3113","subj008",7,13,"word_reading_cong","yellow","yellow",710,"195.172.146.173",-50.1481478707865,80.908983880654,"Chrome","Windows","109x454","Desktop","Agent4342",4437,0,0
"3114","subj008",7,14,"word_reading_cong","blue","blue",90,"205.28.13.144",51.1464797286317,3.62439352087677,"Chrome","Windows","968x255","Desktop","Agent3190",4907,0,0
"3115","subj008",7,15,"word_reading_cong","red","red",568,"196.183.135.187",65.83114719484,-94.2103984393179,"Chrome","Windows","763x318","Desktop","Agent9406",2626,0,0
"3116","subj008",7,16,"ink_naming_incong","blue","blue",1110,"215.4.199.100",-62.4788370821625,6.63653913885355,"Chrome","Windows","509x720","Desktop","Agent9442",9722,0,0
"3117","subj008",7,17,"word_reading_cong","red","red",779,"199.53.108.183",73.6395771894604,-96.7709298804402,"Chrome","Windows","476x269","Desktop","Agent2686",6777,0,0
"3118","subj008",7,18,"ink_naming_cong","yellow","yellow",869,"199.232.193.139",-59.2044741846621,90.3199119307101,"Chrome","Windows","219x237","Desktop","Agent6832",2681,0,0
"3119","subj008",7,19,"word_reading_incong","blue","blue",750,"223.44.76.128",10.7857848890126,155.703787738457,"Chrome","Windows","301x208","Desktop","Agent3712",4698,0,0
"3120","subj008",7,20,"word_reading_incong","yellow","yellow",728,"221.173.214.25",-76.1258369218558,56.9297091476619,"Chrome","Windows","134x309","Desktop","Agent9161",5667,0,0
"3121","subj008",7,21,"ink_naming_cong","green","green",1149,"214.123.74.40",22.0740064932033,118.921751445159,"Chrome","Windows","249x226","Desktop","Agent7639",518,0,0
"3122","subj008",7,22,"word_reading_cong","blue","blue",862,"206.58.45.126",73.2725696079433,-78.0241825897247,"Chrome","Windows","296x235","Desktop","Agent8259",2682,0,0
"3123","subj008",7,23,"word_reading_cong","yellow","yellow",610,"212.228.52.120",-54.5155260711908,-121.89836458303,"Chrome","Windows","607x551","Desktop","Agent1750",9936,0,0
"3124","subj008",7,24,"ink_naming_cong","green","green",1024,"221.141.120.215",86.4441232569516,27.8570657595992,"Chrome","Windows","391x46","Desktop","Agent2057",6773,0,0
"3125","subj008",7,25,"ink_naming_incong","green","green",1250,"195.90.140.97",75.107979462482,-28.3003026433289,"Chrome","Windows","597x141","Desktop","Agent7002",6115,0,0
"3126","subj008",7,26,"word_reading_cong","blue","blue",670,"214.155.194.194",-17.4563516210765,-49.6671289298683,"Chrome","Windows","972x101","Desktop","Agent9215",6444,0,0
"3127","subj008",7,27,"word_reading_cong","blue","blue",833,"215.64.93.191",24.9605144653469,-102.298107957467,"Chrome","Windows","796x579","Desktop","Agent4366",1956,0,0
"3128","subj008",7,28,"ink_naming_cong","red",NA,NA,"218.119.209.226",-50.0587087729946,-40.1230096723884,"Chrome","Windows","73x118","Desktop","Agent9364",4576,0,0
"3129","subj008",7,29,"ink_naming_cong","red","red",926,"206.76.43.62",-28.4311063913628,-179.741095164791,"Chrome","Windows","533x480","Desktop","Agent2549",5719,0,0
"3130","subj008",7,30,"ink_naming_incong","red","red",1256,"212.114.41.201",-75.2023370191455,49.4628619495779,"Chrome","Windows","288x82","Desktop","Agent8331",3417,0,0
"3131","subj008",7,31,"word_reading_cong","blue","blue",538,"205.52.252.180",76.3484575040638,33.7651737593114,"Chrome","Windows","801x131","Desktop","Agent7380",8914,0,0
"3132","subj008",7,32,"word_reading_incong","yellow","yellow",664,"213.140.58.200",35.5472485581413,160.760137131438,"Chrome","Windows","640x199","Desktop","Agent6612",4867,0,0
"3133","subj008",7,33,"ink_naming_cong","blue","blue",960,"223.217.131.156",59.6589712752029,-69.5868539996445,"Chrome","Windows","983x86","Desktop","Agent9193",3501,0,0
"3134","subj008",7,34,"word_reading_cong","green","green",808,"198.137.148.93",83.7632732000202,-141.99506171979,"Chrome","Windows","340x752","Desktop","Agent3640",5983,0,0
"3135","subj008",7,35,"word_reading_cong","yellow","yellow",691,"221.182.71.221",-16.4280408388004,-107.738242149353,"Chrome","Windows","497x535","Desktop","Agent2459",6307,0,0
"3136","subj008",7,36,"word_reading_incong","green","green",818,"208.174.6.207",-40.8329953858629,-90.5397415906191,"Chrome","Windows","49x427","Desktop","Agent2193",2176,0,0
"3137","subj008",7,37,"word_reading_cong","green",NA,NA,"203.39.17.172",-43.3720913669094,90.7538159843534,"Chrome","Windows","582x638","Desktop","Agent8735",8364,0,0
"3138","subj008",7,38,"ink_naming_incong","yellow","yellow",1236,"210.12.225.55",29.7362480917946,-164.685487328097,"Chrome","Windows","48x397","Desktop","Agent2941",9975,0,0
"3139","subj008",7,39,"ink_naming_cong","yellow","yellow",900,"211.85.107.78",81.3453534711152,-145.121397022158,"Chrome","Windows","393x449","Desktop","Agent5307",2282,0,0
"3140","subj008",7,40,"word_reading_cong","green","green",674,"208.157.118.220",11.2207656819373,101.075376039371,"Chrome","Windows","221x573","Desktop","Agent8667",246,0,0
"3141","subj008",7,41,"ink_naming_cong","blue","blue",893,"219.196.139.209",47.2762175370008,168.11913295649,"Chrome","Windows","587x44","Desktop","Agent4686",2107,0,0
"3142","subj008",7,42,"ink_naming_cong","blue","blue",894,"223.41.80.63",-85.9167472785339,-31.4244088623673,"Chrome","Windows","248x585","Desktop","Agent4211",7183,0,0
"3143","subj008",7,43,"ink_naming_cong","green",NA,NA,"198.239.145.177",-19.8242016322911,-16.4900525473058,"Chrome","Windows","970x54","Desktop","Agent9862",9355,0,0
